VNUM	LOCALE_NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
7013	Scorpion Regal	1	0	0	53		1	0	4224		0	giant_scorpion	0	61	81	40	20	87	131	2651	3	5	500	1000	1400	69	110	80	100	2000	150	0	0	0	0	0	0	0	5	50	15	15	15	15	15	10	10	0	0	0	1.2	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7014	Om Scorpion Las	2	0	0	54		1	0	4224	16	0	scorpionman_sword	0	61	81	41	20	79	147	4226	12	10	500	1000	1400	75	120	120	100	2000	150	0	0	0	0	5	0	0	5	50	15	15	15	15	15	10	10	0	0	0	1.7	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7015	Arcaº Scorpion	1	0	1	54		1	0	4224	16	0	scorpionman_bow	0	62	82	41	20	107	131	2455	7	5	500	1000	1400	78	70	70	100	2000	850	0	0	0	0	5	0	5	5	5	15	15	15	15	15	10	10	0	0	0	1.2	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7016	Luptãtor sabie ºarpe	2	0	0	55		1	0	4224	16	0	snakeman_sword	0	83	41	62	21	108	132	4834	12	10	500	1000	1400	69	120	110	100	2000	150	0	0	0	0	5	0	0	5	10	15	15	15	15	15	10	10	0	0	0	1.7	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7017	Arcaº ªarpe	2	0	1	56		1	0	4224	16	0	snakeman_bow	0	84	63	42	21	109	133	3726	7	5	500	1000	1400	75	70	110	100	2000	850	0	0	0	0	5	0	0	5	5	15	15	15	15	15	10	10	0	0	0	1.7	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7018	Tâlhar de Deºert	3	0	0	56		1	0	4224		0	outlaw	0	99	97	42	21	119	146	9122	7	10	500	1000	1400	78	110	120	100	2000	150	0	0	0	0	0	0	5	5	0	15	15	15	15	15	10	10	0	0	0	2.2	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7019	Soldat Tu-ji	1	0	0	59		1	0	4224		0	fire_tiger	0	85	43	65	22	130	159	6660	6	10	500	1000	1400	69	110	130	100	2000	150	0	0	0	0	0	0	15	20	50	15	15	15	15	15	-60	0	0	0	0	1.2	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7020	Hwa-ryung	1	0	2	59		3	0	4224		0	fire_ghost	0	85	43	65	22	132	161	6660	10	7	500	1000	1400	75	110	130	100	2000	850	0	0	0	0	0	0	15	20	5	15	15	15	15	15	-60	0	0	0	0	1.2	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7021	Pierde-varã Tu-Ji	2	0	0	60		1	0	4224		0	fire_tiger_boss	0	85	43	65	22	119	178	9110	10	10	500	1000	1400	78	110	130	100	2000	150	0	0	0	0	0	0	15	20	10	15	15	15	15	15	-50	0	0	0	0	1.7	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7022	Cham-Ma	2	0	4	61		1	0	4224	8	0	fire_man	0	85	43	65	22	105	195	9338	6	10	500	1000	1400	69	110	130	100	2000	150	0	0	0	0	0	0	15	20	5	15	15	15	15	15	-50	0	0	0	0	1.7	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
7023	Teawha-Mu	3	0	4	62		1	0	4224	10	0	fire_knight	0	85	43	65	22	106	198	14951	10	7	500	1000	1400	75	110	130	100	2000	150	0	0	0	0	0	0	15	20	0	15	15	15	15	15	-40	0	0	0	0	2.2	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
7024	Juk-gui	1	0	2	64		3	0	32768		0	ent_trent	0	75	57	50	10	128	193	2158	10	10	500	1000	1400	78	110	130	100	2000	900	0	0	0	3	0	0	15	20	50	15	15	15	15	15	0	0	50	0	0	1.2	0	15	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7025	Dung-Juk	2	0	0	66		1	0	32768		0	ent_guru	0	92	42	65	10	148	181	4219	6	10	500	1000	1400	69	130	130	100	2000	150	0	0	0	0	0	0	15	20	5	15	15	15	15	15	0	0	25	0	0	1.7	0	15	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7026	Juk-Mok	2	0	2	67		1	0	32768		0	ent_hu	0	86	55	65	10	133	200	3419	6	10	500	1000	1400	69	110	170	100	2000	650	0	0	0	0	10	0	5	15	10	15	15	15	15	15	0	0	30	0	0	1.7	0	20	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7027	Hwaryu Juk	3	0	0	70		1	0	32768	10	0	ent_red	0	89	49	77	10	120	224	6935	10	7	500	1000	1400	75	125	150	100	2000	150	0	0	0	0	0	0	15	20	5	15	15	15	15	15	0	0	35	0	0	2.2	0	25	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7028	Juk-Guimok negru	3	0	0	72		1	0	32768	10	0	ent_black	0	94	75	75	10	123	229	7106	10	10	500	1000	1400	78	125	150	100	2000	150	0	0	0	0	3	0	15	20	0	15	15	15	15	15	0	0	40	0	0	2.2	0	25	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7029	Diavol de Gheata	1	0	2	35			0	8448		0	ice_snow_monster	0	35	23	42	12	59	110	1389	5	7	78	117	828	41	90	100	100	2000	850	30048	0	0	10	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7030	Balena Corn de Gheata	1	0	0	31			0	8448		0	ice_snow_whale	0	37	25	49	12	55	101	1571	10	9	264	396	1225	37	100	100	100	2000	150	30049	0	0	10	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7031	Insecta de Gheata	1	0	0	33			0	8448		0	ice_snow_insect	0	37	49	25	12	73	89	1733	10	9	280	420	1303	39	110	100	100	2000	150	30088	0	0	15	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7032	Seol-Gu	2	0	0	35			0	8448	3	0	ice_snow_dog	0	38	25	50	13	59	110	1852	10	9	296	444	1381	41	110	100	100	2000	150	30014	0	0	15	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7033	Omul Ghetii	2	0	0	36			0	8448	3	0	ice_snow_man	0	38	50	25	13	78	95	3010	5	9	304	456	2842	42	90	100	100	2000	150	30089	0	0	20	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7034	Gigant de Gheata	2	0	0	38			0	8448	3	0	ice_snow_giant_man	0	26	39	51	13	63	117	3249	5	9	320	480	2998	44	80	100	100	2000	150	30090	0	0	20	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7035	Golem de Gheata	3	0	0	40			0	8448	3	0	ice_snow_golem	0	51	26	39	13	66	122	3500	5	9	336	504	3155	46	70	100	100	2000	150	30050	0	0	20	0	0	0	2	0	40	40	40	40	40	0	0	0	0	1	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7036	Diavol de Gheata	1	0	2	52			0	8448		0	ice_snow_monster	0	67	50	34	17	106	130	1906	7	2	84	126	731	59	90	100	100	2000	850	30048	0	0	10	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7037	Balena Corn de Gheata	1	0	0	53			0	8448		0	ice_snow_whale	0	68	50	34	17	107	144	2360	7	2	136	205	894	60	100	100	100	2000	150	30049	0	0	10	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7038	Insecta de Gheata	1	0	0	54			0	8448		0	ice_snow_insect	0	69	52	35	17	109	134	2433	7	2	139	208	911	62	110	100	100	2000	150	30088	0	0	15	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7039	Seol-Gu	2	0	0	54			0	8448	3	0	ice_snow_dog	0	69	52	35	17	110	146	3244	12	7	191	286	1519	62	110	100	100	2000	150	30014	0	0	15	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7040	Omul Ghetii	2	0	0	55			0	8448	3	0	ice_snow_man	0	71	53	35	18	112	161	2508	7	2	141	212	928	63	90	100	100	2000	150	30089	0	0	20	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7041	Gigant de Gheata	2	0	0	56			0	8448	3	0	ice_snow_giant_man	0	72	54	36	18	113	138	5382	7	7	241	361	3150	64	80	100	100	2000	150	30090	0	0	20	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7042	Golem de Gheata	3	0	0	57			0	8448	3	0	ice_snow_golem	0	73	55	37	18	115	140	5542	7	7	245	367	3206	65	70	100	100	2000	150	30050	0	0	20	0	0	0	2	0	40	40	40	40	40	0	0	0	0	1	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7043	Diavol de Gheata	1	0	2	81			0	8448		0	ice_snow_monster	0	78	104	52	20	173	320	5523	7	5	261	391	1882	70	90	100	100	2000	850	30048	0	0	10	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7044	Balena Corn de Gheata	1	0	0	81			0	8448		0	ice_snow_whale	0	79	105	52	20	225	275	5676	7	5	264	398	1912	71	100	100	100	2000	150	30049	0	0	10	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7045	Insecta de Gheata	1	0	0	82			0	8448		0	ice_snow_insect	0	79	105	53	20	176	329	5834	7	5	293	440	1943	72	110	100	100	2000	150	30088	0	0	15	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7046	Seol-Gu	2	0	0	83			0	8448	3	0	ice_snow_dog	0	81	107	53	20	176	329	7778	12	10	437	657	3238	72	110	100	100	2000	150	30014	0	0	15	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7047	Omul Ghetii	2	0	0	83			0	8448	3	0	ice_snow_man	0	108	53	81	21	230	283	7993	12	10	444	667	3288	73	90	100	100	2000	150	30089	0	0	20	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7048	Gigant de Gheata	2	0	0	84			0	8448	3	0	ice_snow_giant_man	0	109	82	55	21	182	338	8207	7	5	451	676	3339	75	80	100	100	2000	150	30090	0	0	20	0	0	0	2	0	15	15	15	15	15	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7049	Golem de Gheata	3	0	0	85			0	8448	3	0	ice_snow_golem	0	129	126	55	21	182	338	12823	7	10	574	861	6678	75	70	100	100	2000	150	30050	0	0	20	0	0	0	2	0	40	40	40	40	40	0	0	0	0	1	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7050	Ochi Zburator Desert	1	0	0	35		1	0	4224		0	evil_eye	0	35	23	42	12	59	110	1389	5	7	78	117	828	41	110	100	100	2000	150	0	0	0	0	0	3	0	5	50	15	15	15	15	15	10	10	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7051	Scorpion Regal	1	0	0	31		1	0	4224		0	giant_scorpion	0	37	25	49	12	55	101	1571	10	9	264	396	1225	37	110	80	100	2000	150	0	0	0	0	0	0	0	5	50	15	15	15	15	15	10	10	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7052	Om Scorpion Mic	2	0	0	33		1	0	4224	16	0	scorpionman_sword	0	37	49	25	12	73	89	1733	10	9	280	420	1303	39	120	120	100	2000	150	0	0	0	0	5	0	0	5	50	15	15	15	15	15	10	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7053	Arcaº Scorpion	1	0	1	35		1	0	4224	16	0	scorpionman_bow	0	38	25	50	13	59	110	1852	10	9	296	444	1381	41	70	70	100	2000	850	0	0	0	0	5	0	5	5	5	15	15	15	15	15	10	10	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7054	Sarpe Spadasin	2	0	0	36		1	0	4224	16	0	snakeman_sword	0	38	50	25	13	78	95	3010	5	9	304	456	2842	42	120	110	100	2000	150	0	0	0	0	5	0	0	5	10	15	15	15	15	15	10	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7055	Arcaº ªarpe	2	0	1	38		1	0	4224	16	0	snakeman_bow	0	26	39	51	13	63	117	3249	5	9	320	480	2998	44	70	110	100	2000	850	0	0	0	0	5	0	0	5	5	15	15	15	15	15	10	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7056	Tâlhar de Deºert	3	0	0	40		1	0	4224		0	outlaw	0	51	26	39	13	66	122	3500	5	9	336	504	3155	46	110	120	100	2000	150	0	0	0	0	0	0	5	5	0	15	15	15	15	15	10	10	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7057	Ochi Zburator Desert	1	0	0	52		1	0	4224		0	evil_eye	0	67	50	34	17	106	130	1906	7	2	84	126	731	59	110	100	100	2000	150	0	0	0	0	0	3	0	5	50	15	15	15	15	15	10	10	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7058	Scorpion Regal	1	0	0	53		1	0	4224		0	giant_scorpion	0	68	50	34	17	107	144	2360	7	2	136	205	894	60	110	80	100	2000	150	0	0	0	0	0	0	0	5	50	15	15	15	15	15	10	10	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7059	Om Scorpion Mic	2	0	0	54		1	0	4224	16	0	scorpionman_sword	0	69	52	35	17	109	134	2433	7	2	139	208	911	62	120	120	100	2000	150	0	0	0	0	5	0	0	5	50	15	15	15	15	15	10	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7060	Arcaº Scorpion	1	0	1	54		1	0	4224	16	0	scorpionman_bow	0	69	52	35	17	110	146	3244	12	7	191	286	1519	62	70	70	100	2000	850	0	0	0	0	5	0	5	5	5	15	15	15	15	15	10	10	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7061	Sarpe Spadasin	2	0	0	55		1	0	4224	16	0	snakeman_sword	0	71	53	35	18	112	161	2508	7	2	141	212	928	63	120	110	100	2000	150	0	0	0	0	5	0	0	5	10	15	15	15	15	15	10	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7062	Arcaº ªarpe	2	0	1	56		1	0	4224	16	0	snakeman_bow	0	72	54	36	18	113	138	5382	7	7	241	361	3150	64	70	110	100	2000	850	0	0	0	0	5	0	0	5	5	15	15	15	15	15	10	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7063	Tâlhar de Deºert	3	0	0	57		1	0	4224		0	outlaw	0	73	55	37	18	115	140	5542	7	7	245	367	3206	65	110	120	100	2000	150	0	0	0	0	0	0	5	5	0	15	15	15	15	15	10	10	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7064	Ochi Zburator Desert	1	0	0	81		1	0	4224		0	evil_eye	0	78	104	52	20	173	320	5523	7	5	261	391	1882	70	110	100	100	2000	150	0	0	0	0	0	3	0	5	50	15	15	15	15	15	10	10	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7065	Scorpion Regal	1	0	0	81		1	0	4224		0	giant_scorpion	0	79	105	52	20	225	275	5676	7	5	264	398	1912	71	110	80	100	2000	150	0	0	0	0	0	0	0	5	50	15	15	15	15	15	10	10	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7066	Om Scorpion Mic	2	0	0	82		1	0	4224	16	0	scorpionman_sword	0	79	105	53	20	176	329	5834	7	5	293	440	1943	72	120	120	100	2000	150	0	0	0	0	5	0	0	5	50	15	15	15	15	15	10	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7067	Arcaº Scorpion	1	0	1	83		1	0	4224	16	0	scorpionman_bow	0	81	107	53	20	176	329	7778	12	10	437	657	3238	72	70	70	100	2000	850	0	0	0	0	5	0	5	5	5	15	15	15	15	15	10	10	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7068	Sarpe Spadasin	2	0	0	83		1	0	4224	16	0	snakeman_sword	0	108	53	81	21	230	283	7993	12	10	444	667	3288	73	120	110	100	2000	150	0	0	0	0	5	0	0	5	10	15	15	15	15	15	10	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7069	Arcaº ªarpe	2	0	1	84		1	0	4224	16	0	snakeman_bow	0	109	82	55	21	182	338	8207	7	5	451	676	3339	75	70	110	100	2000	850	0	0	0	0	5	0	0	5	5	15	15	15	15	15	10	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7070	Tâlhar de Deºert	3	0	0	85		1	0	4232		0	outlaw	0	129	126	55	21	182	338	12823	7	10	574	861	6678	75	110	120	100	2000	150	0	0	0	0	0	0	5	5	0	15	15	15	15	15	10	10	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7071	Tigru Luptator Dur	1	0	0	33		1	0	4224		0	fire_tiger	0	37	49	25	12	73	89	1733	10	9	280	420	1303	39	110	130	100	2000	150	0	0	0	0	0	0	15	20	50	15	15	15	15	15	-60	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7072	Spiritul Focului	1	0	2	35		3	0	4224		0	fire_ghost	0	38	25	50	13	59	110	1852	10	9	296	444	1381	41	110	130	100	2000	850	0	0	0	0	0	0	15	20	5	15	15	15	15	15	-60	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7073	Tigru Luptator	2	0	0	36		1	0	4224		0	fire_tiger_boss	0	38	50	25	13	78	95	3010	5	9	304	456	2842	42	110	130	100	2000	150	0	0	0	0	0	0	15	20	10	15	15	15	15	15	-50	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7074	Flacãrã	2	0	4	38		1	0	4224	8	0	fire_man	0	26	39	51	13	63	117	3249	5	9	320	480	2998	44	110	130	100	2000	150	0	0	0	0	0	0	15	20	5	15	15	15	15	15	-50	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
7075	Luptator de Foc	3	0	4	40		1	0	4224	10	0	fire_knight	0	51	26	39	13	66	122	3500	5	9	336	504	3155	46	110	130	100	2000	150	0	0	0	0	0	0	15	20	0	15	15	15	15	15	-40	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
7076	Tigru Luptator Dur	1	0	0	54		1	0	4224		0	fire_tiger	0	69	52	35	17	109	134	2433	7	2	139	208	911	62	110	130	100	2000	150	0	0	0	0	0	0	15	20	50	15	15	15	15	15	-60	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7077	Spiritul Focului	1	0	2	54		3	0	4224		0	fire_ghost	0	69	52	35	17	110	146	3244	12	7	191	286	1519	62	110	130	100	2000	850	0	0	0	0	0	0	15	20	5	15	15	15	15	15	-60	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7078	Tigru Luptator	2	0	0	55		1	0	4224		0	fire_tiger_boss	0	71	53	35	18	112	161	2508	7	2	141	212	928	63	110	130	100	2000	150	0	0	0	0	0	0	15	20	10	15	15	15	15	15	-50	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7079	Flacãrã	2	0	4	56		1	0	4224	8	0	fire_man	0	72	54	36	18	113	138	5382	7	7	241	361	3150	64	110	130	100	2000	150	0	0	0	0	0	0	15	20	5	15	15	15	15	15	-50	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
7080	Luptator de Foc	3	0	4	57		1	0	4224	10	0	fire_knight	0	73	55	37	18	115	140	5542	7	7	245	367	3206	65	110	130	100	2000	150	0	0	0	0	0	0	15	20	0	15	15	15	15	15	-40	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
7081	Tigru Luptator Dur	1	0	0	82		1	0	4224		0	fire_tiger	0	79	105	53	20	176	329	5834	7	5	293	440	1943	72	110	130	100	2000	150	0	0	0	0	0	0	15	20	50	15	15	15	15	15	-60	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7082	Spiritul Focului	1	0	2	83		3	0	4224		0	fire_ghost	0	81	107	53	20	176	329	7778	12	10	437	657	3238	72	110	130	100	2000	850	0	0	0	0	0	0	15	20	5	15	15	15	15	15	-60	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7083	Tigru Luptator	2	0	0	83		1	0	4224		0	fire_tiger_boss	0	108	53	81	21	230	283	7993	12	10	444	667	3288	73	110	130	100	2000	150	0	0	0	0	0	0	15	20	10	15	15	15	15	15	-50	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7084	Flacãrã	2	0	4	84		1	0	4224	8	0	fire_man	0	109	82	55	21	182	338	8207	7	5	451	676	3339	75	110	130	100	2000	150	0	0	0	0	0	0	15	20	5	15	15	15	15	15	-50	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
7085	Luptator de Foc	3	0	4	85		1	0	4224	10	0	fire_knight	0	129	126	55	21	182	338	12823	7	10	574	861	6678	75	110	130	100	2000	150	0	0	0	0	0	0	15	20	0	15	15	15	15	15	-40	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
7086	Buturuga Fantoma	0	0	0	35			0	32768		0	ent_guru	0	38	25	50	13	59	110	1852	10	9	296	444	1381	41	130	100	100	2000	150	0	0	0	0	0	0	5	5	5	-5	-15	0	5	5	0	0	15	0	0	1.1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7087	Driada	1	0	2	36			0	32768		0	ent_hu	0	38	50	25	13	78	95	3010	5	9	304	456	2842	42	110	100	100	2000	650	0	0	0	0	10	0	0	0	10	10	10	5	-10	-10	0	0	10	0	0	1.4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7088	Salcia Fantoma	1	0	0	38			0	32768		0	ent_red	0	26	39	51	13	63	117	3249	5	9	320	480	2998	44	125	100	100	2000	150	0	0	0	0	0	0	5	5	5	-5	-15	-5	5	5	0	0	15	0	0	1.4	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7089	Copac Rau	2	0	0	40		1	0	32768	10	0	ent_black	0	51	26	39	13	66	122	3500	5	9	336	504	3155	46	125	100	100	2000	150	0	0	0	0	3	0	5	10	0	10	0	10	15	15	0	0	20	0	0	1.6	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7090	Buturuga Fantoma	0	0	0	54			0	32768		0	ent_guru	0	69	52	35	17	110	146	3244	12	7	191	286	1519	62	130	100	100	2000	150	0	0	0	0	0	0	5	5	5	-5	-15	0	5	5	0	0	15	0	0	1.1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7091	Driada	1	0	2	55			0	32768		0	ent_hu	0	71	53	35	18	112	161	2508	7	2	141	212	928	63	110	100	100	2000	650	0	0	0	0	10	0	0	0	10	10	10	5	-10	-10	0	0	10	0	0	1.4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7092	Salcia Fantoma	1	0	0	56			0	32768		0	ent_red	0	72	54	36	18	113	138	5382	7	7	241	361	3150	64	125	100	100	2000	150	0	0	0	0	0	0	5	5	5	-5	-15	-5	5	5	0	0	15	0	0	1.4	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7093	Copac Rau	2	0	0	57		1	0	32768	10	0	ent_black	0	73	55	37	18	115	140	5542	7	7	245	367	3206	65	125	100	100	2000	150	0	0	0	0	3	0	5	10	0	10	0	10	15	15	0	0	20	0	0	1.6	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7094	Buturuga Fantoma	0	0	0	83			0	32768		0	ent_guru	0	81	107	53	20	176	329	7778	12	10	437	657	3238	72	130	100	100	2000	150	0	0	0	0	0	0	5	5	5	-5	-15	0	5	5	0	0	15	0	0	1.1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7095	Driada	1	0	2	83			0	32768		0	ent_hu	0	108	53	81	21	230	283	7993	12	10	444	667	3288	73	110	100	100	2000	650	0	0	0	0	10	0	0	0	10	10	10	5	-10	-10	0	0	10	0	0	1.4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
