8009	O sageata care va ofera o sursa inepuizabila de utilizari.
50481	Foloseste aceasta carte pentru maestru Sfera Intunecata. Cartea dispare dupa citire.	
50491	Foloseste aceasta carte pentru maestru Talismanul Zburator. Cartea dispare dupa citire.	
50492	Foloseste aceasta carte pentru maestru Aruncarea Dragonului. Cartea dispare dupa citire.	
50493	Foloseste aceasta carte pentru maestru Ragetul Dragonului. Cartea dispare dupa citire.	
50494	Foloseste aceasta carte pentru maestru Binecuvantare. Cartea dispare dupa citire.	
50495	Foloseste aceasta carte pentru maestru Reflectie. Cartea dispare dupa citire.	
50496	Foloseste aceasta carte pentru maestru Ajutorul Dragonului. Cartea dispare dupa citire.	
50506	Foloseste aceasta carte pentru maestru Aruncarea Fulgerului. Cartea dispare dupa citire.	
50507	Foloseste aceasta carte pentru maestru Fulger. Cartea dispare dupa citire.	
50508	Foloseste aceasta carte pentru maestru Gheara Fulgerului. Cartea dispare dupa citire.	
50509	Foloseste aceasta carte pentru maestru Vindecare. Cartea dispare dupa citire.	
50510	Foloseste aceasta carte pentru maestru Repeziciune. Cartea dispare dupa citire.	
50511	Foloseste aceasta carte pentru maestru Atac Fortat. Cartea dispare dupa citire.	
50512	Piatra care deschide ochii spiritului ºi dezveleºte toate abilitãþile.	
50513	Piatra legendarã care creºte abilitãþile de mare maestru. Piatra dispare dupã folosire.	
50514	Cuprinsul cãrþii te ajutã sã studiezi una dintre cele nouã abilitãþi pentru ajutor. Va fi aleasã abilitatea potrivitã pentru tine.	
50515	Cuprinsul cãrþii te ajutã sã alegi dintre cele nouã abilitãþi pentru respingere. Alege inþelept!	
50516	Aceastã carte te invaþã abilitatea de a reduce daunele cauzate de Vartejul Sabiei.	
50517	Aceastã carte te invaþã abilitatea de a reduce daunele cauzate de Ambuscadã.	
50518	Aceastã carte te invaþã abilitatea de a reduce daunele cauzate de Lovitura Degetului.	
50519	Aceastã carte te invaþã abilitatea de a reduce daunele cauzate de Aruncarea Dragonului.	
50520	Aceastã carte te invaþã abilitatea de a reduce daunele cauzate de Atacul Spiritului.	
50521	Aceastã carte te invaþã abilitatea de a reduce daunele cauzate de Sãgeata de Foc.	
50522	Aceastã carte te invaþã abilitatea de a reduce daunele cauzate de Lovitura intunecatã.	
50523	Aceastã carte te invaþã abilitatea de a reduce daunele cauzate de Chemarea Fulgerului.	
50524	Aceastã carte te invaþã abilitatea de a reduce daunele cauzate de Suflul Lupului.	
50525	Piatra legendarã care creºte abilitãþile de mare maestru la ajutor si respingere. Piatra dispare dupã folosire.	
50527	Necesarã pentru a perfecþiona a 9-a abilitate.	
50528	Conþine un obiect aleatoriu.	
50529	Conþine un obiect aleatoriu. Poate conþine o carte pentru master la a 9-a abilitate.	
50530	Foloseste aceasta carte pentru master la abilitatea Sfasiere. Cartea dispare dupa citire.	
50531	Foloseste aceasta carte pentru master la abilitatea Suflul Lupului. Cartea dispare dupa citire.	
50532	Foloseste aceasta carte pentru master la abilitatea Saritura Lupului. Cartea dispare dupa citire.	
50533	Foloseste aceasta carte pentru master la abilitatea Dintii Lupului. Cartea dispare dupa citire.	
50534	Foloseste aceasta carte pentru master la abilitatea Sufletul Lupului Rosu. Cartea dispare dupa citire.	
50535	Foloseste aceasta carte pentru master la abilitatea Sufletul Lupului Indigo. Cartea dispare dupa citire.	
50560	Aceastã carte te invaþã abilitatea de a imbunãtãþi Vartejul Sabiei.	
50561	Aceastã carte te invaþã abilitatea de a imbunãtãþi Ambuscada.	
50562	Aceastã carte te invaþã abilitatea de a imbunãtãþi Lovitura Degetului.	
50563	Aceastã carte te invaþã abilitatea de a imbunãtãþi Aruncarea Dragonului.	
50564	Aceastã carte te invaþã abilitatea de a imbunãtãþi Atacul Spiritului.	
50565	Aceastã carte te invaþã abilitatea de a imbunãtãþi Sãgeata de Foc.	
50566	Aceastã carte te invaþã abilitatea de a imbunãtãþi Lovitura intunecatã.	
50567	Aceastã carte te invaþã abilitatea de a imbunãtãþi Chemarea Fulgerului.	
50568	Aceastã carte te invaþã abilitatea de a imbunãtãþi Suflul Lupului.	
50569	Rãzboinicii care au citit cu succes aceastã carte vor invãþa secretele celei de-a 9-a abilitãþi. Dispare dupã citire.	
50570	Ninja Sabie care au citit cu succes aceastã carte vor invãþa secretele celei de-a 9-a abilitãþi. Dispare dupã citire.	
50571	Ninja Arc care au citit cu succes aceastã carte vor invãþa secretele celei de-a 9-a abilitãþi. Dispare dupã citire.	
50572	Sura Arme care au citit cu succes aceastã carte vor invãþa secretele celei de-a 9-a abilitãþi. Dispare dupã citire.	
50573	Sura Magie care au citit cu succes aceastã carte vor invãþa secretele celei de-a 9-a abilitãþi. Dispare dupã citire.	
50574	ªamanii Dragon care au citit cu succes aceastã carte vor invãþa secretele celei de-a 9-a abilitãþi. Dispare dupã citire.	
50575	ªamanii Vindecare care au citit cu succes aceastã carte vor invãþa secretele celei de-a 9-a abilitãþi. Dispare dupã citire.	
50576	Lycanii care au citit cu succes aceastã carte vor invãþa secretele celei de-a 9-a abilitãþi. Dispare dupã citire.	
50600	Folositã pentru a creºte nivelul mineritului. Cartea dispare dupã citire.	
50601	"Folosind Topitoria Breslei, poþi fabrica Diamante din aceastã piatrã."	
50602	"Folosind Topitoria Breslei, poþi fabrica chihlimbar auriu din aceastã piatrã neºlefuitã."	
50603	"Acest buºtean poate fi transformat in Lemn Fosilã, folosind Topitoria Breslei."	
50604	"Folosind Topitoria Breslei, poþi fabrica Cupru din acest minereu."	
50605	"Folosind Topitoria Breslei, poþi fabrica Argint din acest minereu."	
50606	"Folosind Topitoria Breslei, poþi fabrica Aur din acest minereu."	
50607	"Folosind Topitoria Breslei, poþi fabrica Jad din acest minereu."	
50608	"Folosind Topitoria Breslei, poþi fabrica Ebonitã din acest minereu."	
50609	"Folosind Topitoria Breslei, poþi fabrica o Perlã din aceastã piesã."	
50610	"Folosind Topitoria Breslei, poþi fabrica Aur Alb din acest minereu."	
50611	"Folosind Topitoria Breslei, poþi fabrica Cristal din acest minereu."	
50612	"Folosind Topitoria Breslei, poþi fabrica Ametist din acest minereu."	
50613	"Folosind Topitoria Breslei, poþi fabrica Lacrima Cerului din acest minereu."	
50614	"Folosind Topitoria Breslei, poti fabrica Cristal Suflet din acest minereu."	
50615	"Folosind Topitoria Breslei, poti fabrica Rubine din acest minereu."	
50616	"Folosind Topitoria Breslei, poti fabrica Granat din acest minereu."	
50617	"Folosind Topitoria Breslei, poti fabrica Smarald din acest minereu."	
50618	"Folosind Topitoria Breslei, poti fabrica Safir din acest minereu."	
50619	"Folosind Topitoria Breslei, poti fabrica Turmalina din acest minereu."	
50621	Cea mai puternicã piatrã preþioasã care poate fi adãugat la obiecte de bijuterie.	
50622	Frumosul tãu chihlimbar. Poate fi adãugat obiectelor de bijuterie.	
50623	Lemn valoros. Poate fi adaugat obiectelor de bijuterie.	
50624	Metal pretios ce poate fi folosit la fabricarea bijuteriilor si monedelor. Poate fi folosit si pentru productia bronzului.	
50625	Metal lucios folosit la producerea bijuteriilor. Poate fi adaugat obiectelor de bijuterie din argint.	
50626	Metal auriu folosit la producerea bijuteriilor. Poate fi adaugat obiectelor de bijuterie din aur.	
50627	Unul din mineralele valoroase folosite de peste 5000 de ani. Poate fi adaugat obiectelor de bijuterie din jad.	
50628	Acest negru si greu material de lemn este unul dintre cele mai valoroase. Poate fi adaugat acesoriilor si bijuteriilor.	
50629	Folosite la producerea obiectelor de bijuterie. Poate fi adaugat obiectelor de bijuterie.	
50630	"Un metal greu ºi alb asemãnãtor cu aurul, folosit la fabricarea bijuteriilor."	
50631	Piatra din cuart cristalin ce poate fi gasita in diferite culori. Folosita de obicei pentru bijuterii.	
50632	Cuart obisnuit gasit deseori in nuante purpurii. Folosit adesea la fabricarea bijuteriilor.	
50633	Ploaie din cer cristalizatã. Poate fi adãugatã obiectelor de bijuterie din lacrima cerului.	
50634	"Un cristal, pur ca un suflet. Poate fi folosit la fabricarea accesoriilor."	
50635	Piatra pretioasa rosie cu o finisare unica. Poate fi transformata intr-o bijuterie valoroasa.	
50636	Piatra pretioasa portocalie cu o finisare unica. Poate fi transformata intr-o bijuterie valoroasa.	
50637	Piatra pretioasa verde cu o finisare unica. Poate fi transformata intr-o bijuterie valoroasa.	
50638	Piatra pretioasa albastra cu o finisare unica. Poate fi transformata intr-o bijuterie valoroasa.	
50639	Aceasta piatra magica straluceste in toate culorile curcubeului. Poate fi folosita la fabricarea accesoriilor.	
50640	Minereu Strãlucitor Rar (Obiect misiune)	
50641	Poate fi procesat in Beril Luminos pe Teritoriul Breslei.	
50642	Poate fi procesat in Beril Obscur pe Teritoriul Breslei.	
50643	Poate fi procesat in Beril Fumuriu pe Teritoriul Breslei.	
50644	Poate fi procesat in Beril Cenuºiu pe Teritoriul Breslei.	
50661	Material folosit pentru fabricarea accesoriilor din beril luminos.	
50662	Material folosit pentru fabricarea accesoriilor din beril obscur.	
50663	Material folosit pentru fabricarea accesoriilor din beril fumuriu.	
50664	Material folosit pentru fabricarea accesoriilor din beril cenuºiu.	
50701	Mai demult se folosea la producerea unei creme de piele. 	Cercetare
50702	Aceastã floare este foarte rãspanditã ºi ajutã foarte mult impotriva rãcelii ºi a tusei.	Cercetare
50703	"O legendã spune cã dacã o femeie o poartã la gat sub forma unui colier, acea femeie va avea un fiu. "	Cercetare
50704	Rãdãcina de Gango are un efect intãritor asupra sistemului imunitar ºi creºte rezistenþa corpului. 	Cercetare
50705	Aceastã plantã creºte puterea de concentrare ºi memoria. 	Cercetare
50706	"Folosite rar ca leac, ele alungã insomnia. "	Cercetare
50707	Aceastã planta intareste sistemul nervos. 	Cercetare
50708	Dudele dau putere si prospetime. 	Cercetare
50709	Gura leului ajutã impotriva durerilor de gat ºi are un gust foarte plãcut.	Cercetare
50710	Aceastã floare intãreºte sistemul osos. 	Cercetare
50711	Curmalele sunt foarte gustoase ºi animã in corp noi spirite ale vieþii. 	Cercetare
50712	Aceastã planta foarte rara are efect intãritor dacã este preparatã corect.	Cercetare
50721	Mai demult se folosea la producerea unei creme de piele. 	Fabricarea Licorilor
50722	Aceastã floare este foarte rãspanditã ºi ajutã impotriva rãcelii ºi a tusei. 	Fabricarea Licorilor
50723	"O legendã spune, ca dacã o femeie o poartã in jurul gatului sub forma unui colier, acea femeie va avea un fiu. "	Fabricarea Licorilor
50724	Rãdãcina de Gango are un efect intãritor asupra sistemului imunitar ºi imbunãtãþeºte rezistenþa corpului. 	Fabricarea Licorilor
50725	Aceastã plantã creºte puterea de concentrare ºi memoria. 	Producerea Potiunilor
50726	Aceste ciuperci sunt folosite rar ca si leac medicinal insa ajuta impotriva insomniei.	Fabricarea Licorilor
50727	Aceastã plantã intãreºte sistemul imunitar. 	Fabricarea Licorilor
50728	Dudele dau putere ºi prospeþime.	Producerea Potiunilor
50729	Gura Leului se foloseste in vindecarea bolilor de ochi si a gatului inflamat.	Fabricarea Licorilor
50730	Aceastº floare intãreºte sistemul osos. 	Producerea Potiunilor
50731	Curmalele sunt foarte gustoase ºi trezesc in corp noi spirite ale vieþii.	Fabricarea Licorilor
50732	Aceastã planta foarte rara are efect intãritor dacã este preparatã corect. 	Fabricarea licorilor
50733	O plantã care a fost modificatã de puterea lui Sung Mahi. | Necesarã pentru realizare Elixir Flacãrã.	
50734	O plantã care a fost modificatã de puterea lui Sung Mahi. | Necesarã pentru realizare Elixir Gheaþã.	
50735	O plantã care a fost modificatã de puterea lui Sung Mahi. | Necesarã pentru realizare Elixir Tunet.	
50736	O plantã care a fost modificatã de puterea lui Sung Mahi. | Necesarã pentru realizare Elixir Nordic.	
50737	O plantã care a fost modificatã de puterea lui Sung Mahi. | Necesarã pentru realizare Elixir Pãmant.	
50738	O plantã care a fost modificatã de puterea lui Sung Mahi. | Necesarã pentru realizare Elixir Negru.	
50739	Un recipient gol necesar pentru a face elixiruri de putere.	
50740	Un recipient gol necesar pentru a face elixiruri de rezistenþã.	
50741	O plantã extrem de valoroasã necesarã pentru a produce elixiruri foarte puternice.	
50801	Sucul de floare de piersic dezvolta abilitatile fizice.	
50802	Aceasta licoare fãcutã din flori de clopoþel iþi Mareste puterea cu 5 puncte pentru 3 minute.	
50803	Sucul de floare kaki intãreºte puterea de concentrare.	
50804	Sucul de radacina de Gango vindeca ranile usoare.	
50805	Acesta este un suc de liliac.	
50806	Aceasta este o rãºinã din ciuperci Tue.	
50807	Acesta este sucul din trandafir alpin.	
50808	Acesta este sucul din dude.	
50809	Acesta este un suc din gura leului.	
50810	Acesta este sucul din scaiete.	
50811	Acesta este sucul din curmale.	
50812	Acesta este sucul din planta Sam-Zi	
50813	O licoare fãcutã din suc de piersici ºi liliac care iþi Mareste ºansa de loviturã pãtrunzãtoare cu 10% pentru 3 minute.	
50814	"Licoare fãcutã din suc de floare clopoþel ºi liliac, care iþi Mareste ºansa cu 10% sa dai o loviturã criticã pentru 3 minute."	
50815	Aceastã licoare se face din suc de floare kaki ºi ciuperci Tue. Ea iþi intãreºte creierul.	
50816	Aceastã licoare se face din suc de rãdãcinã de Gango ºi ciuperci Tue. Ea trezeºte noi spirite ale vieþii.	
50817	"Licoare fãcutã din Apa Sim ºi Trandafiri de Munte, care iþi mãreste valoarea atacului cu 50 de puncte pentru 3 minute."	
50818	"Licoare fãcutã din Apa Dok si Trandafiri de Munte, care iþi mareste apãrarea cu 70 de puncte pentru 3 minute."	
50819	"Licoare fãcutã din Apa Bo ºi Dude, care iþi Mareste apãrarea magicã cu 10% pentru 3 minute."	
50820	"Licoare fãcutã din Apa Young si Dude, care iþi mareste viteza de atac cu 3 puncte pentru 3 minute."	
50830	Acest elixir puternic oferã +8-20% Puterea Focului.	
50831	Acest elixir puternic oferã +8-20% Puterea Gheþii.	
50832	Acest elixir puternic oferã +8-20% Puterea Fulgerului.	
50833	Acest elixir puternic oferã +8-20% Puterea Nordului.	
50834	Acest elixir puternic oferã +8-20% Putere Pãmant.	
50835	Acest elixir puternic oferã +8-20% Puterea intunecatã.	
50836	Acest elixir puternic oferã +8-20% rezistenþã la foc.	
50837	Acest elixir puternic oferã +8-20% rezistenþã la gheaþã.	
50838	Acest elixir puternic oferã +8-20% rezistenþã la fulger.	
50839	Acest elixir puternic oferã +8-20% rezistenþã nordicã.	
50840	Acest elixir puternic oferã +8-20% rezistenþã la pãmant.	
50841	Acest elixir puternic oferã +8-20% rezistenþã la intuneric.	
50842	Acest elixir extrem de puternic oferã oricui il bea + 20% Puterea Focului.	
50843	Acest elixir extrem de puternic oferã oricui il bea + 20% Puterea Gheþii.	
50844	Acest elixir extrem de puternic oferã oricui il bea + 20% Puterea Fulgerului.	
50845	Acest elixir extrem de puternic oferã oricui il bea + 20% Puterea Nordului.	
50846	Acest elixir extrem de puternic oferã oricui il bea + 20% Puterea Pãmantului.	
50847	Acest elixir extrem de puternic oferã oricui il bea + 20% Puterea intunecatã.	
50848	Acest elixir extrem de puternic oferã oricui il bea + 20% rezistenþã la foc.	
50849	Acest elixir extrem de puternic oferã oricui il bea + 20% rezistenþã la gheaþã.	
50850	Acest elixir extrem de puternic oferã oricui il bea + 20% rezistenþã la fulger.	
50851	Acest elixir extrem de puternic oferã oricui il bea + 20% rezistenþã nordicã.	
50852	Acest elixir extrem de puternic oferã oricui il bea + 20% rezistenþã la pãmant.	
50853	Acest elixir extrem de puternic oferã oricui il bea + 20% rezistenþã la intuneric.	
50901	Se foloseºte pentru producerea de licori.	
50902	O reþetã ce poate fi obþinutã uºor de cãtre incepãtori.	
50903	O reþetã ce are nevoie de putina practica.	
50904	O reteta ce poate fi facuta corect numai de experti.	
50905	O apa obtinuta din Suc de floare de piersic si Liliac.	
50906	O apa obtinuta din Suc de Floare Clopotel si Liliac.	
50907	O apa obtinuta din Suc de Floare Kaki si Ciuperci Tue.	
50908	O apa obtinuta din Suc de radacina de Gango si Ciuperci Tue.	
50909	"Apa obtinuta din Suc de floare de piersic, Liliac si Trandafir Alpin."	
50910	"Apa obtinuta din Radacina de Gango, Ciuperci Tue si Dude."	
