ITEM_VNUM~RANGE	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	GOLD	SHOP_BUY_PRICE	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
31070	NoNAme	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31071	NoNAme	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31072	NoNAme	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31073	Panglica Aurului	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31074	Colier Nituit	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31075	Colier Ghimpat	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31076	Iarba Soarelui	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31077	Praf Piatra de Fundament	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31078	Lumen Pur	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31079	Scrisoarea lui Yak-Hwan	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31080	Sange Rege de Foc	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31081	Materie Neagra	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31082	Inel Magma	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31083	Inelul lui Samael	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31084	NoNAme	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31085	NoNAme	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31086	Spori de Ciuperci	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31087	NoNAme	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31088	NoNAme	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31089	NoNAme	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31090	NoNAme	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31091	NoNAme	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31092	NoNAme	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31093	Piatra Necunoscuta	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31094	Ciob	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31095	NoNAme	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	7	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31096	Cherestea Fina	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31097	Roua En-Tai	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31098	Spiritul Pamantului	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31099	Copac Emerald	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31100	Kit Ajutor	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31101	NoNAme	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31102	NoNAme	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31103	NoNAme	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31104	Panza	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31105	Lemn pentru Barca	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31106	Timona	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31107	Lemn Reparatii	ITEM_USE	USE_SPECIAL	1	196608	4	NONE	NONE	0	0	0	0	0	7	300	0	0	0	0	0	0	0	0	20437	5	1	0	0	0	0	0	0
31108	Piatra Mica Redux	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31109	Piatra Rafinata Redux	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31110	Piatra Medie Redux	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31111	Piatra Epica Redux	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31112	Piatra Legendara Redux	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31113	Elixir Redux	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31114	Piele Normala	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31115	Nicovala	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31117	snur Fin	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31118	Medalia Onoarei	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31120	Abraziv	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31121	Otel	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31122	Panza	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31123	Piele Fina	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31124	Ata Fina	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31125	Ata Groasa	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31126	Craniu Dragon	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31127	Dinte Dragon	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31128	Corn Razador	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31129	Corn Nemere	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31130	Spini Ascutiti	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31131	Matase	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31132	Cioburi	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31133	Vopsea Normala	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31134	Vopsea Imbunatatita	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31135	Vopsea Speciala	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31136	Piatra Normala Haos	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31137	Piatra Intermediara Haos	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31138	Piatra Epica Haos	ITEM_QUEST	0	1	204928	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31139	Cufar Beran-Setaou	ITEM_GIFTBOX	0	1	0	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
31140	Cufar Jotun Thrym	ITEM_GIFTBOX	0	1	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
31141	Cufar Razador	ITEM_GIFTBOX	0	1	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
31142	Cufar Nemere	ITEM_GIFTBOX	0	1	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
31143	Cufar Redux	ITEM_GIFTBOX	0	1	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
31144	Medicament Iluzii	ITEM_USE	USE_POTION_NODELAY	1	82048	20	NONE	NONE	0	0	0	0	0	1	80	0	0	0	0	0	0	0	0	500	500	0	0	0	0	0	0	0
31145	Frunzele Vietii	ITEM_MATERIAL	MATERIAL_LEATHER	1	73856	20	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31146	Volum Redux	ITEM_MATERIAL	MATERIAL_LEATHER	1	73856	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31147	Ceas de Buzunar	ITEM_MATERIAL	MATERIAL_LEATHER	1	73856	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31149	snur Gros	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31160	Cheie Rasucita (TR)	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31161	Piatra Driadelor (TR)	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31162	Cherestea Fina (TR)	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31163	Roua En-Tai (TR)	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31164	Spiritul Pamantului (TR)	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31165	Copac Emerald (TR)	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31166	Kit de Ajutor (TR)	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31167	Roata Zimtata Aur (TR)	ITEM_QUEST	0	1	268435456	NONE	NONE	NONE	0	0	0	0	0	7	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31168	Piatra Maat (TR)	ITEM_QUEST	0	1	268435456	NONE	NONE	NONE	0	0	0	0	0	7	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31169	Cheie de Gheata (TR)	ITEM_QUEST	0	1	268435456	NONE	NONE	NONE	0	0	0	0	0	7	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31170	Steaua Nordului (TR)	ITEM_QUEST	0	1	268435456	NONE	NONE	NONE	0	0	0	0	0	7	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31171	Cheie Floare Gheata (TR)	ITEM_QUEST	0	1	268435456	NONE	NONE	NONE	0	0	0	0	0	7	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31180	Cheie Rasucita (RX)	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31181	Piatra Driadelor (RX)	ITEM_MATERIAL	MATERIAL_LEATHER	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31182	Cherestea Fina (RX)	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31183	Roua En-Tai (RX)	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31184	Spiritul Pamantului (RX)	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31185	Copac Emerald (RX)	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31186	Kit de Ajutor (RX)	ITEM_QUEST	0	1	204928	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31187	Roata Zimtata Aur (RX)	ITEM_QUEST	0	1	268435456	NONE	NONE	NONE	0	0	0	0	0	7	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31188	Piatra Maat (TR)	ITEM_QUEST	0	1	268435456	NONE	NONE	NONE	0	0	0	0	0	7	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31189	Cheie de Gheata (RX)	ITEM_QUEST	0	1	268435456	NONE	NONE	NONE	0	0	0	0	0	7	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31190	Steaua Nordului (RX)	ITEM_QUEST	0	1	268435456	NONE	NONE	NONE	0	0	0	0	0	7	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31191	Cheie Floare Gheata (RX)	ITEM_QUEST	0	1	268435456	NONE	NONE	NONE	0	0	0	0	0	7	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31196	RX: Ornament Sabie	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31197	RX: Ornament Palos	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31198	RX: Ornament Pumnal	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31199	RX: Ornament Arc	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31200	RX: Ornament Lama	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31201	RX: Ornament Clopot	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31202	RX: Ornament Gheara	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31203	RX: Ornament Evantai	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31204	RX: Ornam. Armura Razb.	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31205	RX: Ornam. Armura Ninja	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31206	RX: Ornam. Armura Sura	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31207	RX: Ornam. Armura saman	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31208	RX: Ornam. Armura Lycan	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31209	RX: Ornam. Coif Razb.	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31210	RX: Ornam. Coif Ninja	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31211	RX: Ornam. Coif Sura	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31212	RX: Ornam. Coif saman	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31213	RX: Ornam. Coif Lycan	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	500	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33001	Insigna Zi	ITEM_QUEST	0	1	204928	8196	NONE	NONE	10000	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33002	Insigna Chou	ITEM_QUEST	0	1	204928	8196	NONE	NONE	10000	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33003	Insigna Yin	ITEM_QUEST	0	1	204928	8196	NONE	NONE	10000	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33004	Insigna Mao	ITEM_QUEST	0	1	204928	8196	NONE	NONE	10000	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33005	Insigna Chen	ITEM_QUEST	0	1	204928	8196	NONE	NONE	10000	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33006	Insigna Si	ITEM_QUEST	0	1	204928	8196	NONE	NONE	10000	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33007	Insigna Wu	ITEM_QUEST	0	1	204928	8196	NONE	NONE	10000	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33008	Insigna Wei	ITEM_QUEST	0	1	204928	8196	NONE	NONE	10000	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33009	Insigna Shen	ITEM_QUEST	0	1	204928	8196	NONE	NONE	10000	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33010	Insigna You	ITEM_QUEST	0	1	204928	8196	NONE	NONE	10000	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33011	Insigna Xu	ITEM_QUEST	0	1	204928	8196	NONE	NONE	10000	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33012	Insigna Hai	ITEM_QUEST	0	1	204928	8196	NONE	NONE	10000	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33013	Insigna Jia	ITEM_QUEST	0	1	204928	8196	NONE	NONE	10000	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33014	Amuleta Blindata	ITEM_MATERIAL	MATERIAL_LEATHER	1	16384	8196	NONE	NONE	10000	125	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
33015	Focul Inghetat	ITEM_UNIQUE	UNIQUE_NONE	1	NONE	NONE	NONE	NONE	10000	125	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	300	0	1	0	0	0	0	0	0
33016	Runa de Ger	ITEM_UNIQUE	UNIQUE_NONE	1	NONE	NONE	NONE	NONE	10000	125	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	300	0	1	0	0	0	0	0	0
33017	Cufarul Ynari	ITEM_GIFTBOX	0	1	NONE	NONE	NONE	NONE	10000	125	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
33018	Pergamentul Renasterii	ITEM_QUEST	0	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_MYSHOP | ANTI_STACK		NONE	NONE	10000	125	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	300	0	0	0	0	0	0	0	0
33019	Moneda Dovleac	ITEM_MATERIAL	MATERIAL_LEATHER	1	256	8196	NONE	NONE	10000	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
